host_since,name,neighbourhood,property_type,review_scores_rating_bin,room_type,zipcode,beds,number_of_records,number_of_reviews,price,review_scores_rating
1/24/2013,"Brooklyn Loft, 180 degree views",Brooklyn,Loft,90.0,Private room,11206.0,1.0,1,3,90,93.0
1/24/2013,True NYC East Village Experience!,Manhattan,Apartment,90.0,Private room,10009.0,1.0,1,0,130,94.0
1/24/2013,Sunny Room with Rooftop Access,Manhattan,Apartment,80.0,Private room,10023.0,1.0,1,2,99,80.0
1/24/2013,Mott St Soho Studio-GIRLS RM SHARE,Manhattan,Apartment,90.0,Shared room,10012.0,4.0,1,0,80,94.0
1/25/2013,COZY GARDEN APT IN BKLYN BROWNSTONE,Brooklyn,Apartment,90.0,Entire home/apt,11226.0,1.0,1,38,95,90.0
1/25/2013,Big Open Loft in Prime Williamsburg,Brooklyn,Apartment,100.0,Entire home/apt,11249.0,1.0,1,1,150,100.0
1/25/2013,PAINTERS PARADISE / GREENPOINT,Brooklyn,Loft,95.0,Entire home/apt,11222.0,1.0,1,31,165,97.0
1/25/2013,Union Squre 1Br w/2 Outdoor Spaces,Manhattan,Apartment,80.0,Entire home/apt,10003.0,1.0,1,3,235,80.0
1/25/2013,Bright studio apt great location,Manhattan,Apartment,80.0,Entire home/apt,10004.0,1.0,1,2,100,80.0
1/25/2013,"Huge, Sunny W. Village w/ Balcony",Manhattan,Apartment,100.0,Entire home/apt,10014.0,1.0,1,7,250,100.0
1/25/2013,Cozy Williamsburg bedroom,Brooklyn,Apartment,90.0,Private room,11211.0,1.0,1,0,200,94.0
1/25/2013,Prime Williamsburg Bedroom,Brooklyn,Apartment,90.0,Private room,11211.0,1.0,1,0,65,94.0
1/25/2013,"Nice room, amazing rooftop!",Brooklyn,Apartment,95.0,Private room,11249.0,1.0,1,17,100,95.0
1/25/2013,Room in nice apartment,Brooklyn,Apartment,90.0,Private room,11249.0,1.0,1,9,100,93.0
1/25/2013,CHIC ROOM IN BROOKLYN BROWNSTONE,Brooklyn,Bed & Breakfast,95.0,Private room,11226.0,1.0,1,12,55,97.0
1/25/2013,AMAZING ROOM ARTSY BKLYN BROWNSTONE,Brooklyn,House,90.0,Private room,11226.0,1.0,1,12,50,92.0
1/25/2013,Double Room ARTSY BKLYN BROWNSTONE,Brooklyn,House,95.0,Private room,11226.0,1.0,1,10,55,98.0
1/25/2013,Upper Manhattan King Room,Manhattan,Apartment,85.0,Private room,10031.0,1.0,1,21,70,87.0
1/26/2013,Bed Stuy Garden Floor Apt,Brooklyn,Apartment,90.0,Entire home/apt,11216.0,2.0,1,0,157,94.0
1/26/2013,Garden Apartment in Brooklyn!,Brooklyn,Apartment,90.0,Entire home/apt,11217.0,2.0,1,12,150,91.0
1/26/2013,"Bright, spacious 2BD in Ft. Greene",Brooklyn,Apartment,90.0,Entire home/apt,11217.0,2.0,1,0,200,94.0
1/26/2013,Big Loft in Heart of Williamsburg,Brooklyn,Loft,100.0,Entire home/apt,11211.0,1.0,1,7,280,100.0
1/26/2013,LES Artist Studio,Manhattan,Apartment,85.0,Entire home/apt,10002.0,1.0,1,14,140,89.0
1/26/2013,Central Pk West-Convenient 1 BR,Manhattan,Apartment,90.0,Entire home/apt,10025.0,1.0,1,15,170,94.0
1/26/2013,5th Avenue Gem,Manhattan,Apartment,100.0,Entire home/apt,10029.0,3.0,1,4,175,100.0
1/26/2013,Cozy & Spacious West Harlem Studio,Manhattan,Apartment,95.0,Entire home/apt,10031.0,1.0,1,48,105,97.0
1/26/2013,Artists' Haven in Williamsburg,Brooklyn,Apartment,60.0,Private room,11206.0,1.0,1,1,100,60.0
1/26/2013,Brooklyn Garden Apartment!,Brooklyn,Apartment,90.0,Private room,11217.0,1.0,1,40,110,93.0
1/26/2013,Only 1 minute-walk to Park & Metro!,Brooklyn,Apartment,90.0,Private room,11225.0,1.0,1,48,59,92.0
1/26/2013,"Sunny Duplex Apt., Balcony & Deck",Brooklyn,Apartment,90.0,Private room,11231.0,1.0,1,4,115,90.0
1/26/2013,Charming room in a lovely location,Brooklyn,Apartment,95.0,Private room,11238.0,1.0,1,4,90,95.0
1/26/2013,Studio apartment in Bensonhurst,Brooklyn,House,90.0,Private room,11204.0,1.0,1,0,300,94.0
1/26/2013,COZY ROOM - NICE APT IN MANHATTAN,Manhattan,Apartment,90.0,Private room,10031.0,1.0,1,3,59,90.0
1/26/2013,Large suite with jacuzzi,Manhattan,Other,90.0,Private room,10027.0,1.0,1,0,175,94.0
1/27/2013,"Beautiful, brand new studio",Brooklyn,Apartment,90.0,Entire home/apt,11215.0,1.0,1,0,120,94.0
1/27/2013,Beautiful room in a cool apt in BK!,Brooklyn,Apartment,100.0,Entire home/apt,11221.0,1.0,1,1,40,100.0
1/27/2013,Clinton Hill Summer Townhouse,Brooklyn,Apartment,100.0,Entire home/apt,11238.0,3.0,1,1,220,100.0
1/27/2013,Amazing Apartment in LES Manhattan,Manhattan,Apartment,85.0,Entire home/apt,10002.0,1.0,1,14,161,86.0
1/27/2013,1br in the heart of East Village,Manhattan,Apartment,100.0,Entire home/apt,10003.0,1.0,1,2,150,100.0
1/27/2013,Large 2Br - Surrounded by Parks,Manhattan,Apartment,90.0,Entire home/apt,10034.0,2.0,1,0,180,94.0
1/27/2013,joli studio new york upper east,Manhattan,Apartment,90.0,Entire home/apt,10075.0,1.0,1,0,161,94.0
1/27/2013,Williamsburg: Experience Brooklyn!,Brooklyn,Apartment,80.0,Private room,11211.0,1.0,1,9,90,83.0
1/27/2013,Gorgeous Private Room in Bushwick,Brooklyn,Apartment,90.0,Private room,11221.0,1.0,1,3,50,93.0
1/27/2013,1 rm @ 3BR artist loft williamsburg,Brooklyn,Loft,95.0,Private room,11222.0,1.0,1,6,70,96.0
1/27/2013,1 rm @ 3BR loft williamsburg room 2,Brooklyn,Loft,90.0,Private room,11222.0,1.0,1,9,70,91.0
1/27/2013,1 rm @ 3BR loft williamsburg room 3,Brooklyn,Loft,80.0,Private room,11222.0,1.0,1,4,70,80.0
1/27/2013,Private Room Brand New Must see!,Manhattan,Apartment,100.0,Private room,10031.0,1.0,1,2,95,100.0
1/27/2013,Charming Apartment in Manhattan,Manhattan,Apartment,90.0,Private room,10032.0,1.0,1,0,60,94.0
1/27/2013,1 Bedroom 1 Bathroom Financial Dist,Manhattan,Apartment,90.0,Private room,10038.0,1.0,1,0,90,94.0
1/27/2013,Clean & Cozy in Flatbush Bklyn,Brooklyn,Apartment,90.0,Shared room,11226.0,1.0,1,15,35,92.0
1/28/2013,Perfect 1br Apt In Williamsburg!!!,Brooklyn,Apartment,90.0,Entire home/apt,11211.0,1.0,1,28,180,92.0
1/28/2013,Spacious Railroad Apt in Bushwick,Brooklyn,Apartment,95.0,Entire home/apt,11237.0,1.0,1,6,150,97.0
1/28/2013,Charming Prospect Heights 1BR,Brooklyn,Apartment,95.0,Entire home/apt,11238.0,2.0,1,6,130,97.0
1/28/2013,Modern Brooklyn Getaway,Brooklyn,Apartment,80.0,Entire home/apt,11238.0,2.0,1,12,125,82.0
1/28/2013,"Very Spacious, Great Location, LES",Manhattan,Apartment,90.0,Entire home/apt,10002.0,3.0,1,51,325,91.0
1/28/2013,SUNNY LARGE 1BED GREAT LOCATION,Manhattan,Apartment,90.0,Entire home/apt,10002.0,1.0,1,21,255,94.0
1/28/2013,Chic Comfy 1 Bedroom Apartment,Manhattan,Apartment,90.0,Entire home/apt,10011.0,1.0,1,7,185,94.0
1/28/2013,Harlem Brownstone Home & Gallery,Manhattan,Apartment,100.0,Entire home/apt,10027.0,1.0,1,9,200,100.0
1/28/2013,spacious loft  on nice street,Manhattan,Apartment,90.0,Entire home/apt,10029.0,2.0,1,3,110,93.0
1/28/2013,2 Bedroom Full Apartment UES,Manhattan,Apartment,80.0,Entire home/apt,10128.0,2.0,1,1,375,80.0
1/28/2013,Cozy & Convenient in Williamsburg,Brooklyn,Apartment,70.0,Private room,11211.0,1.0,1,15,69,70.0
1/28/2013,Cozy & Convenient in Williamsburg,Brooklyn,Apartment,85.0,Private room,11211.0,1.0,1,9,69,85.0
1/28/2013,Park Slope Calmness By The Park,Brooklyn,Apartment,90.0,Private room,11215.0,1.0,1,0,85,94.0
1/28/2013,Prewar Apt Steps from Prospect Park,Brooklyn,Apartment,100.0,Private room,11218.0,1.0,1,2,50,100.0
1/28/2013,Big private room,Manhattan,Apartment,100.0,Private room,10002.0,1.0,1,1,100,100.0
1/28/2013,"Big, Private Room in Spacious Apt",Manhattan,Apartment,90.0,Private room,10002.0,1.0,1,15,100,92.0
1/28/2013,Comfy room in Gramercy Park,Manhattan,Apartment,90.0,Private room,10003.0,1.0,1,0,200,94.0
1/28/2013,2nd bed in 2BR,Manhattan,Apartment,90.0,Private room,10003.0,1.0,1,0,200,94.0
1/28/2013,Beautiful West Village/Soho Apt,Manhattan,Apartment,100.0,Private room,10014.0,1.0,1,2,150,100.0
1/28/2013,Beautiful Harlem Brownstone,Manhattan,Apartment,100.0,Private room,10027.0,1.0,1,1,100,100.0
1/28/2013,PRIVATE ROOM in PermaGO® Bridge*,Manhattan,Apartment,100.0,Private room,10038.0,1.0,1,2,95,100.0
1/28/2013,PRIVATE ROOM in PermaGO® Bridge**,Manhattan,Apartment,90.0,Private room,10038.0,1.0,1,3,95,93.0
1/28/2013,"Huge Bedroom, Queen-Sized Bed UES",Manhattan,Apartment,100.0,Private room,10128.0,1.0,1,1,105,100.0
1/28/2013,Fun & Vibrant PermaGO® Bridge -,Manhattan,Apartment,90.0,Shared room,10038.0,4.0,1,0,69,94.0
1/28/2013,Fun & Vibrant PermaGO® Bridge (,Manhattan,Apartment,100.0,Shared room,10038.0,6.0,1,2,69,100.0
1/28/2013,Fun & Vibrant PermaGO® Bridge ),Manhattan,Apartment,100.0,Shared room,10038.0,6.0,1,5,69,100.0
1/28/2013,Fun & Vibrant PermaGO® Bridge *,Manhattan,Apartment,95.0,Shared room,10038.0,6.0,1,5,69,96.0
1/28/2013,Fun & Vibrant PermaGO® Bridge &,Manhattan,Apartment,100.0,Shared room,10038.0,6.0,1,2,69,100.0
1/28/2013,Fun & Vibrant PermaGO® Bridge +,Manhattan,Apartment,90.0,Shared room,10038.0,4.0,1,0,69,94.0
1/28/2013,Fun & Vibrant PermaGO® Bridge^,Manhattan,Apartment,90.0,Shared room,10038.0,1.0,1,3,69,93.0
1/28/2013,Fun & Vibrant PermaGO® Bridge!,Manhattan,Apartment,95.0,Shared room,10038.0,1.0,1,54,69,98.0
1/28/2013,Fun & Vibrant PermaGO® Bridge@,Manhattan,Apartment,100.0,Shared room,10038.0,1.0,1,3,69,100.0
1/28/2013,Fun & Vibrant PermaGO® Bridge#,Manhattan,Apartment,95.0,Shared room,10038.0,1.0,1,18,69,95.0
1/28/2013,Fun & Vibrant PermaGO® Bridge%,Manhattan,Apartment,100.0,Shared room,10038.0,1.0,1,9,69,100.0
1/28/2013,Fun & Vibrant PermaGO® Bridge$,Manhattan,Apartment,95.0,Shared room,10038.0,1.0,1,6,69,96.0
1/29/2013,Comfortable and Functional,Brooklyn,Apartment,90.0,Entire home/apt,11218.0,1.0,1,17,125,90.0
1/29/2013,Modern Desing Duplex in Brooklyn,Brooklyn,Apartment,90.0,Entire home/apt,11238.0,3.0,1,0,150,94.0
1/29/2013,South Williamsburg Den,Brooklyn,Apartment,100.0,Entire home/apt,11249.0,1.0,1,3,130,100.0
1/29/2013,Charming Sunny East Village Studio,Manhattan,Apartment,95.0,Entire home/apt,10003.0,2.0,1,53,160,95.0
1/29/2013,Avenue A Apartment,Manhattan,Apartment,90.0,Entire home/apt,10009.0,1.0,1,44,145,92.0
1/29/2013,Amazing ONE Bedroom In CHELSEA,Manhattan,Apartment,90.0,Entire home/apt,10011.0,2.0,1,2,200,94.0
1/29/2013,GORGEOUS APT IN HEART OF SOHO!  1BD,Manhattan,Apartment,85.0,Entire home/apt,10012.0,1.0,1,17,179,88.0
1/29/2013,HELL'S KITCHEN STUDIO for 2 or 3,Manhattan,Apartment,90.0,Entire home/apt,10019.0,1.0,1,61,179,90.0
1/29/2013,Large sunny UWS studio w Queen bed,Manhattan,Apartment,95.0,Entire home/apt,10024.0,1.0,1,7,145,97.0
1/29/2013,Charming NYC Studio Upper East Side,Manhattan,Apartment,90.0,Entire home/apt,10028.0,1.0,1,0,145,94.0
1/29/2013,Wonderful Master Bedroom in Triplex,Brooklyn,Apartment,90.0,Private room,11238.0,1.0,1,3,95,93.0
1/29/2013,Cozy Room in South Williamsburg,Brooklyn,Apartment,100.0,Private room,11249.0,1.0,1,3,85,100.0
1/29/2013,Upper East Side Oasis,Manhattan,Apartment,90.0,Private room,10021.0,1.0,1,0,90,94.0
1/30/2013,Lovely Williamsburg Studio w/Patio,Brooklyn,Apartment,90.0,Entire home/apt,11211.0,1.0,1,24,150,93.0
1/30/2013,1 Bedroom in East Williamsburg,Brooklyn,Apartment,90.0,Entire home/apt,11211.0,1.0,1,0,135,94.0
1/30/2013,Bright Renovated 1BR Apartment,Brooklyn,Apartment,100.0,Entire home/apt,11238.0,1.0,1,3,90,100.0
1/30/2013,Heart of Williamsburg - authentic !,Brooklyn,Apartment,90.0,Entire home/apt,11249.0,1.0,1,52,100,94.0
1/30/2013,Lovely Brooklyn Brownstone,Brooklyn,House,90.0,Entire home/apt,11215.0,4.0,1,0,360,94.0
1/30/2013,Spacious Garden Brownstone duplex,Brooklyn,House,100.0,Entire home/apt,11238.0,5.0,1,3,200,100.0
1/30/2013,Organic Modern Williamsburg loft,Brooklyn,Loft,95.0,Entire home/apt,11211.0,3.0,1,10,300,96.0
1/30/2013,Spacious 1BR (Canal & Eldridge St),Manhattan,Apartment,90.0,Entire home/apt,10002.0,1.0,1,3,140,93.0
1/30/2013,Fabulous Modern WV Studio with View,Manhattan,Apartment,90.0,Entire home/apt,10014.0,1.0,1,0,145,94.0
1/30/2013,1BR Apt West Village quiet and cozy,Manhattan,Apartment,85.0,Entire home/apt,10014.0,1.0,1,55,199,89.0
1/30/2013,Modern one bedroom Apartment UES,Manhattan,Apartment,90.0,Entire home/apt,10028.0,1.0,1,0,200,94.0
1/30/2013,BEAUTIFUL STUDIO w/ WASHER/DRYER,Manhattan,Apartment,80.0,Entire home/apt,10029.0,1.0,1,6,100,84.0
1/30/2013,BIG Bedroom for Artists/Musicians,Brooklyn,Apartment,80.0,Private room,11206.0,1.0,1,1,50,80.0
1/30/2013,Cool artist loft in Bushwick,Brooklyn,Apartment,90.0,Private room,11206.0,1.0,1,0,45,94.0
1/30/2013,CHEAP BIG room in Williamsburg,Brooklyn,Apartment,95.0,Private room,11211.0,1.0,1,57,50,95.0
1/30/2013,It's Always Sunny on Prospect!,Brooklyn,Apartment,90.0,Private room,11238.0,1.0,1,38,74,92.0
1/30/2013,Comfortable East Village Room,Manhattan,Apartment,100.0,Private room,10003.0,1.0,1,2,100,100.0
1/31/2013,"Gorgeous, bright and spacious!",Brooklyn,Apartment,95.0,Entire home/apt,11201.0,1.0,1,19,190,96.0
1/31/2013,Trendy/cozy in Brooklyn. On Subway,Brooklyn,Apartment,80.0,Entire home/apt,11206.0,1.0,1,4,160,80.0
1/31/2013,Exclusive garden ~ charming box apt,Brooklyn,Apartment,90.0,Entire home/apt,11222.0,2.0,1,14,179,94.0
1/31/2013,"Spacious Apt near Park, w/ Bikes!",Brooklyn,Apartment,90.0,Entire home/apt,11238.0,2.0,1,7,105,92.0
1/31/2013,Penthouse on Park Ave,Manhattan,Apartment,100.0,Entire home/apt,10010.0,1.0,1,2,250,100.0
1/31/2013,Luxury studio in heart of SoHo,Manhattan,Apartment,100.0,Entire home/apt,10012.0,1.0,1,4,350,100.0
1/31/2013,Manhattan apt in great location!,Manhattan,Apartment,85.0,Entire home/apt,10016.0,1.0,1,3,210,87.0
1/31/2013,Double Bed in Williamsburg,Brooklyn,Apartment,80.0,Private room,11211.0,3.0,1,1,90,80.0
1/31/2013,Guest room with exclusive garden,Brooklyn,Apartment,95.0,Private room,11222.0,1.0,1,13,79,97.0
1/31/2013,AWESOME Private Room in W'BURG,Brooklyn,Apartment,90.0,Private room,11249.0,1.0,1,39,90,91.0
1/31/2013,BEST Location in Heart of W'Burg,Brooklyn,Apartment,85.0,Private room,11249.0,1.0,1,54,90,88.0
1/31/2013,Charming Private Room in W'Burg,Brooklyn,Apartment,85.0,Private room,11249.0,1.0,1,35,90,86.0
1/31/2013,SUNNY Private Room GREAT LOCATION,Brooklyn,Apartment,80.0,Private room,11249.0,2.0,1,39,90,83.0
1/31/2013,2nd private bdrm in fab townhouse.,Brooklyn,House,90.0,Private room,11211.0,1.0,1,0,108,94.0
1/31/2013,Fabulous Townhouse in Williamsburg,Brooklyn,House,90.0,Private room,11211.0,1.0,1,7,108,94.0
2/1/2013,Brooklyn's finest. Renovated apt!,Brooklyn,Apartment,100.0,Entire home/apt,11216.0,2.0,1,2,135,100.0
2/1/2013,Spacious & Central in Williamsburg,Brooklyn,Apartment,60.0,Entire home/apt,11249.0,1.0,1,1,200,60.0
2/1/2013,Spacious East Village Gem -Union Sq,Manhattan,Apartment,90.0,Entire home/apt,10009.0,1.0,1,0,175,94.0
2/1/2013,European serene 1bd apt in Union Sq,Manhattan,Apartment,90.0,Entire home/apt,10011.0,1.0,1,17,240,91.0
2/1/2013,Cosy apartment in NOLITA/SOHO,Manhattan,Apartment,100.0,Entire home/apt,10012.0,1.0,1,3,350,100.0
2/1/2013,"CHIC Full floor apt, 2 BR - central",Manhattan,Apartment,95.0,Entire home/apt,10016.0,2.0,1,15,400,98.0
2/1/2013,Your dream vacation in Manhattan,Manhattan,Apartment,95.0,Entire home/apt,10075.0,2.0,1,2,225,99.0
2/1/2013,Big sunny rm in beautiful home,Brooklyn,House,90.0,Private room,11238.0,1.0,1,33,60,94.0
2/1/2013,Duplex*Sunny Master BD*kitchen?,Brooklyn,House,90.0,Private room,11238.0,2.0,1,7,90,94.0
2/1/2013,IDEAL AREA!Reviews! LARGE btfl room,Brooklyn,House,85.0,Private room,11238.0,1.0,1,41,65,89.0
2/1/2013,LOCATION! & garden window (*for 1*),Brooklyn,House,90.0,Private room,11238.0,1.0,1,52,50,91.0
2/1/2013,Cozy bedroom in Artist Loft,Brooklyn,Loft,90.0,Private room,11206.0,1.0,1,39,87,94.0
2/1/2013,Room in art loft for eccentric type,Brooklyn,Loft,100.0,Private room,11237.0,1.0,1,2,60,100.0
2/2/2013,1 Bdrm Apt- Brooklyn Heights,Brooklyn,Apartment,95.0,Entire home/apt,11201.0,1.0,1,13,140,95.0
2/2/2013,"Prime location Williamsburg, BK",Brooklyn,Apartment,100.0,Entire home/apt,11211.0,2.0,1,2,215,100.0
2/2/2013,Cozy Greenpoint  Getaway,Brooklyn,Apartment,85.0,Entire home/apt,11222.0,2.0,1,5,150,88.0
2/2/2013,Delightful & Roomy 1 Bdrm Apt,Brooklyn,Apartment,100.0,Entire home/apt,11225.0,1.0,1,1,70,100.0
2/2/2013,Union Square Studio,Manhattan,Apartment,100.0,Entire home/apt,10003.0,2.0,1,1,140,100.0
2/2/2013,Park Slope Private Bed+Livingroom!,Brooklyn,Apartment,90.0,Private room,11215.0,2.0,1,66,80,94.0
2/2/2013,Private Room in Private House,Brooklyn,House,85.0,Private room,11225.0,1.0,1,17,54,87.0
2/3/2013,Super Cozy 1 BHK fully loaded Apt,Brooklyn,Apartment,90.0,Entire home/apt,11205.0,1.0,1,2,120,91.0
2/3/2013,Gorgeous Apartment in Park Slope,Brooklyn,Apartment,85.0,Entire home/apt,11215.0,1.0,1,3,130,87.0
2/3/2013,Backyard BBQ in Brooklyn Brownstone,Brooklyn,Apartment,80.0,Entire home/apt,11221.0,2.0,1,25,125,82.0
2/3/2013,"Bright, spacious 2 BR apartment",Brooklyn,Apartment,90.0,Entire home/apt,11222.0,3.0,1,3,100,93.0
2/3/2013,2BR Apt in Brownstone,Brooklyn,Apartment,90.0,Entire home/apt,11238.0,2.0,1,21,175,90.0
2/3/2013,2BR Apt with huge outdoor space,Brooklyn,Apartment,90.0,Entire home/apt,11238.0,2.0,1,3,175,93.0
2/3/2013,Cosmopolitan Brownstone Sanctuary,Brooklyn,House,90.0,Entire home/apt,11233.0,3.0,1,36,340,92.0
2/3/2013,MADISON SQUARE 2 BED ROOM SLEEPS 4,Manhattan,Apartment,90.0,Entire home/apt,10001.0,2.0,1,18,269,93.0
2/3/2013,Modern apt. with direct sunlight,Manhattan,Apartment,40.0,Entire home/apt,10002.0,2.0,1,2,243,40.0
2/3/2013,great location + huge cozy bed,Manhattan,Apartment,90.0,Entire home/apt,10002.0,1.0,1,0,217,94.0
2/3/2013,Swedish owned co-op,Manhattan,Apartment,90.0,Entire home/apt,10009.0,1.0,1,0,249,94.0
2/3/2013,Sunny apt in heart of The Village!,Manhattan,Apartment,90.0,Entire home/apt,10012.0,1.0,1,0,225,94.0
2/3/2013,Beautiful 1 Bedroom Apt on the UES,Manhattan,Apartment,95.0,Entire home/apt,10028.0,1.0,1,9,155,96.0
2/3/2013,"Cozy, Cool, Convenient 1 BR UES",Manhattan,Apartment,90.0,Entire home/apt,10028.0,1.0,1,0,150,94.0
2/3/2013,CENTRAL PARK 2BDR LOFT SLEEPS 6,Manhattan,Loft,85.0,Entire home/apt,10019.0,3.0,1,5,379,88.0
2/3/2013,Nice Big Room for Young Creatives,Brooklyn,Apartment,75.0,Private room,11237.0,1.0,1,11,74,75.0
2/3/2013,"Private bedroom, Perfect Location",Manhattan,Apartment,85.0,Private room,10003.0,1.0,1,5,122,88.0
2/3/2013,Spring in New York!,Manhattan,Apartment,95.0,Private room,10025.0,1.0,1,80,95,97.0
2/3/2013,Artsy Office/Bedroom in WaHi,Manhattan,Apartment,95.0,Private room,10032.0,1.0,1,13,75,97.0
2/3/2013,ROOFTOP APT 4 stops to MANHATTAN ;),Queens,Apartment,90.0,Private room,11101.0,1.0,1,0,75,94.0
2/4/2013,WILLIAMSBURG/BUSHWICK HUGE APT,Brooklyn,Apartment,95.0,Entire home/apt,11206.0,1.0,1,14,135,95.0
2/4/2013,Le Petit Château,Brooklyn,Apartment,85.0,Entire home/apt,11210.0,1.0,1,10,100,89.0
2/4/2013,Brownstone Guest house,Brooklyn,Apartment,95.0,Entire home/apt,11233.0,1.0,1,12,125,95.0
2/4/2013,Charming Large 1BD in Central BRKLN,Brooklyn,Apartment,85.0,Entire home/apt,11238.0,1.0,1,4,99,87.0
2/4/2013,Cool Lower East Side 1-bd + rooftop,Manhattan,Apartment,95.0,Entire home/apt,10002.0,1.0,1,6,139,97.0
2/4/2013,Gorgeous 1 br in heart of Chelsea,Manhattan,Apartment,95.0,Entire home/apt,10011.0,1.0,1,12,224,95.0
2/4/2013,West Village - Celebrity area,Manhattan,Apartment,100.0,Entire home/apt,10014.0,1.0,1,5,225,100.0
2/4/2013,Drop-dead fab 2 story best location,Manhattan,Apartment,95.0,Entire home/apt,10014.0,1.0,1,7,400,97.0
2/4/2013,Beautiful Central Park Studio,Manhattan,Apartment,90.0,Entire home/apt,10024.0,2.0,1,3,200,90.0
2/4/2013,Sunlit Central Park Studio,Manhattan,Apartment,85.0,Entire home/apt,10024.0,2.0,1,13,150,89.0
2/4/2013,Spanish Harlem/Park ave - cosy apt,Manhattan,Apartment,90.0,Entire home/apt,10029.0,1.0,1,18,155,94.0
2/4/2013,Large 1BR with lots of sun light!,Manhattan,Apartment,100.0,Entire home/apt,10031.0,1.0,1,1,120,100.0
2/4/2013,One bedroom apt in a private house,Queens,Apartment,90.0,Entire home/apt,11103.0,1.0,1,4,70,90.0
2/4/2013,Comfy room located close to train,Brooklyn,Apartment,80.0,Private room,11207.0,1.0,1,1,60,80.0
2/4/2013,Great Apt. in Brooklyn near City,Brooklyn,Apartment,85.0,Private room,11215.0,1.0,1,9,99,87.0
2/4/2013,Charming & Cozy Bushwick Apartment,Brooklyn,Apartment,90.0,Private room,11237.0,1.0,1,2,89,90.0
2/4/2013,Room in Spacious Apt w/ Balcony,Manhattan,Apartment,100.0,Private room,10013.0,1.0,1,4,118,100.0
2/4/2013,Awesome LIC private 1BR lux bldg,Queens,Apartment,100.0,Private room,11101.0,1.0,1,2,90,100.0
2/5/2013,July 25-30 Studio in Prospect Hghts,Brooklyn,Apartment,85.0,Entire home/apt,11238.0,1.0,1,4,90,85.0
2/5/2013,New York Living! East Village 2 bed,Manhattan,Apartment,90.0,Entire home/apt,10003.0,2.0,1,0,249,94.0
2/5/2013,NYC Cozy&Quiet East Village 2 br,Manhattan,Apartment,90.0,Entire home/apt,10003.0,2.0,1,0,249,94.0
2/5/2013,Luxury High Floor 2br with VIEWS,Manhattan,Apartment,90.0,Entire home/apt,10006.0,2.0,1,2,300,90.0
2/5/2013,Large studio all to yourself,Manhattan,Apartment,90.0,Entire home/apt,10013.0,1.0,1,6,155,90.0
2/5/2013,Murray Hill Garden Apt. MANHATTAN,Manhattan,Apartment,100.0,Entire home/apt,10016.0,1.0,1,7,150,100.0
2/5/2013,CLEAN SPACIOUS STUDIO WITH ELEVATOR,Manhattan,Apartment,90.0,Entire home/apt,10022.0,1.0,1,0,125,94.0
2/5/2013,SPACIOUS CLEAN STUDIO WITH ELEVATOR,Manhattan,Apartment,90.0,Entire home/apt,10022.0,1.0,1,0,125,94.0
2/5/2013,Large and sunny apartment,Manhattan,Apartment,90.0,Entire home/apt,10026.0,2.0,1,0,300,94.0
2/5/2013,Luxury Quiet 2br in Midtown,Manhattan,Apartment,90.0,Entire home/apt,10036.0,2.0,1,0,300,94.0
2/5/2013,Your PRIVATE Upper East Side Abode,Manhattan,Apartment,85.0,Entire home/apt,10128.0,1.0,1,4,180,87.0
2/5/2013,Artist Loft - Union Square,Manhattan,Loft,95.0,Entire home/apt,10003.0,2.0,1,34,300,96.0
2/5/2013,7Min From JFK 25min from Manhattan,Queens,Apartment,80.0,Entire home/apt,11435.0,3.0,1,8,65,80.0
2/5/2013,Private apartment**Safe Neighborhod,Queens,Apartment,90.0,Entire home/apt,11435.0,3.0,1,4,65,93.0
2/5/2013,Cozy Big room 20 min from Manhattan,Brooklyn,Apartment,95.0,Private room,11218.0,1.0,1,53,60,97.0
2/5/2013,Cozy private room in Brooklyn NY!,Brooklyn,Apartment,100.0,Private room,11225.0,1.0,1,1,45,100.0
2/5/2013,Whole Apartment-Prospect Park South,Brooklyn,Apartment,95.0,Private room,11226.0,1.0,1,23,80,97.0
2/5/2013,High Floor Luxury Room with Views,Manhattan,Apartment,90.0,Private room,10006.0,1.0,1,4,100,90.0
2/5/2013,Luxury High Floor Room with VIEWS,Manhattan,Apartment,95.0,Private room,10006.0,1.0,1,39,100,95.0
2/5/2013,Luxury Quiet room in Midtown,Manhattan,Apartment,85.0,Private room,10036.0,1.0,1,6,120,88.0
